source,title,link,date,n_comments,comment_1_author,comment_1_location,comment_1_date,comment_1_text,comment_1_likes,comment_1_dislikes,comment_2_author,comment_2_location,comment_2_date,comment_2_text,comment_2_likes,comment_2_dislikes,comment_3_author,comment_3_location,comment_3_date,comment_3_text,comment_3_likes,comment_3_dislikes,comment_4_author,comment_4_location,comment_4_date,comment_4_text,comment_4_likes,comment_4_dislikes,comment_5_author,comment_5_location,comment_5_date,comment_5_text,comment_5_likes,comment_5_dislikes,comment_6_author,comment_6_location,comment_6_date,comment_6_text,comment_6_likes,comment_6_dislikes,comment_7_author,comment_7_location,comment_7_date,comment_7_text,comment_7_likes,comment_7_dislikes,comment_8_author,comment_8_location,comment_8_date,comment_8_text,comment_8_likes,comment_8_dislikes,comment_9_author,comment_9_location,comment_9_date,comment_9_text,comment_9_likes,comment_9_dislikes,comment_10_author,comment_10_location,comment_10_date,comment_10_text,comment_10_likes,comment_10_dislikes,comment_11_author,comment_11_location,comment_11_date,comment_11_text,comment_11_likes,comment_11_dislikes,comment_12_author,comment_12_location,comment_12_date,comment_12_text,comment_12_likes,comment_12_dislikes,comment_13_author,comment_13_location,comment_13_date,comment_13_text,comment_13_likes,comment_13_dislikes,comment_14_author,comment_14_location,comment_14_date,comment_14_text,comment_14_likes,comment_14_dislikes,comment_15_author,comment_15_location,comment_15_date,comment_15_text,comment_15_likes,comment_15_dislikes
La Voz de Galicia,"Excursión para los mayores de 60 años de Cabana, a Pontevedra y Portugal",https://www.lavozdegalicia.es/noticia/carballo/2025/05/15/excursion-mayores-60-anos-cabana-pontevedra-portugal/0003_202505C15C2995.htm,2025-05-15T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,La playa de Portocelo y la leyenda del pueblo hundido,https://www.lavozdegalicia.es/noticia/sociedad/2025/05/15/playa-portocelo-leyenda-pueblo-hundido/0003_202505G15P28996.htm,2025-05-15T00:00:00,3,jan.-265425840,MUROS,hace 15 días.,"Es lo mismo que han encontrado en Vigo en El Arenal La historia se repite. Lo único que no se repite es la reacción. En Vigo lo rescatan y ponen en valor. En Pontevedra lo excavan. En Coruña lo ""excavan de urgencia"" y lo cubren de cemento. Distintas sensibilidades.",2,1,prsi176409632,,hace 15 días.,prsi176409632 a jan.-265425840. Pois por suposto Non vaia a ser que venhan os de patrimonio e nos manden parar. Mira como sabes....,1,1,rcar-1367371664,FENE,hace 15 días.,La Atlántida gallega.,3,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,Urgen voluntarios para las recogidas que se harán a finales de mayo ,https://www.lavozdegalicia.es/noticia/pontevedra/2025/05/15/urgen-voluntarios-recogidas-haran-finales-mayo/0003_202505P15C1993.htm,2025-05-15T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,Pontevedra impulsa talleres en doce parroquias para la detección precoz del alzhéimer,https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2025/05/15/pontevedra-impulsa-talleres-doce-parroquias-deteccion-precoz-alzheimer/0003_202505P15C4991.htm,2025-05-15T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,Marineros de O Morrazo secuestran un barco,https://www.lavozdegalicia.es/noticia/vigo/2025/05/13/marineros-morrazo-secuestran-barco/0003_202505V13C8991.htm,2025-05-13T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,"La visita número trece de Juan Carlos I a Sanxenxo, su segunda residencia y el sitio donde quiso saber si seguía siendo el rey",https://www.lavozdegalicia.es/noticia/pontevedra/sanxenxo/2025/05/12/visita-numero-13-juan-carlos-i-sanxenxo-segunda-residencia-rey-emerito-sitio-hizo-pregunta-incomoda-mundo/00031747044272132697142.htm,2025-05-12T00:00:00,11,jspm150480400,,hace 17 días.,desde A CORUÑA La ceguera real Creo que los borbones no se han enterado de que estan acabando con su imagen. Solo falta que creo que es lo que buscan que el bribon vuelva a la zarzuela. La miopia de la comunicacion y de la casa real es vergonzosa.,2,1,mdani5,,hace 17 días.,desde A Coruña Venga aplaudamos al emérito que es lo que gusta que se diga y así evitamos críticas y otras cortapisas.,10,4,nrio-890843648,,hace 17 días.,"desde A CORUÑA LAMECÚS É un espectáculo divertido ver a estes ""SÜBDITOS"" como tratan a su ""MAJESTA"" como di un comentario, moi propio de este país no que abunda un bípedo implume chamado ""LAMECÚS"", calquer ""CIUDADANO"" que teña unha pequena inquedanza polo que representaron os Borbóns neste país sabe moi ben que o emérito e un digno representante da súa estirpe.",12,7,Jarni69,TERRA,hace 17 días.,"DA JAITA BIENVENIDO SEMPRE á súa casa, Majesta",7,17,jmes1353680064,,hace 17 días.,desde A CORUÑA Que venga él no me molesta A mi lo que me molesta es que venga Pedro Sánchez o cualquiera de sus ministros a Galicia a tratarnos de tontos,17,31,lbic1293,,hace 17 días.,lbic1293 Responde a jmes1353680064. Claro el emérito no trató de tonto a nadie ni se rió de nadie. Los delincuentes siempre se tienen simpatía entre ellos,15,6,David Carradine,,hace 17 días.,"David Carradine Responde a jmes1353680064. No se moleste, le tratan como lo que es.",7,1,Agui2108,SANXENXO,hace 17 días.,Agui2108 Responde a jmes1353680064. Que barbaridad.. Que bárbaro..que tal los tigres bien?,3,1,rcar-1367371664,FENE,hace 17 días.,"Un poco patético, todo esto, ¿no?",21,7,jmes1353680064,,hace 17 días.,jmes1353680064 desde A CORUÑA Responde a rcar-1367371664. Más patético es tener en Fene a 17 concejales ¿De verdad se necesitan 17 concejales para dirigir un pueblo de 12 mil habitantes?,13,13,rcar-1367371664,FENE,hace 17 días.,"rcar-1367371664 Responde a jmes1353680064. Claro, y tener a Pedro Sánchez de presidente, y un montón de cosas más que si nos ponemos a enumerar, no acabamos nunca.",6,14,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,Marín abre este fin de semana un gran espacio para leer con el festival Vila do Libro,https://www.lavozdegalicia.es/noticia/pontevedra/2025/05/13/marin-abre-gran-espacio-leer-festival-vila-do-libro/0003_202505P13C5991.htm,2025-05-13T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,Un muestra recorrerá en la Escuela Naval de Marín los diez años de reinado de Felipe VI,https://www.lavozdegalicia.es/noticia/pontevedra/2025/05/13/muestra-recorrera-escuela-naval-marin-diez-anos-reinado-felipe-vi/0003_202505P13C6995.htm,2025-05-13T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,«Los narcotraficantes están intentando abaratar costes y buscar vías de importación más baratas»,https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2025/05/12/narcotraficantes-intentando-abaratar-costes-buscar-vias-importacion-baratas/0003_202505P12C1991.htm,2025-05-12T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
La Voz de Galicia,El Ourense obtiene en Marín la permanencia en Primera División (2-7),https://www.lavozdegalicia.es/noticia/pontevedra/marin/2025/05/11/ourense-obtiene-marin-permanencia-primera-divisionsabela-castelo-ourense-campeona-5000-sub-18/0003_202505O11C10994.htm,2025-05-11T00:00:00,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
